Product	Date_Posted	Star_Rating	Title	Review_Text
Aquashot Underwater Digital Camera, 26690-RITE - Color may Vary	02-AUG-14	1	DON'T BUY IT!!!!	DON'T BUY IT.  It does not keep your pictures on it's memory very long and you probably won't be able to download to your computer.  I bought it for a cruise we took and lost all the water photos that I thought I had.  Total JUNK!
Opteka Underwater Case/Waterproof Housing for Canon EOS, Nikon, Sony, Olympus & Pentax DSLR Camera (Rated Depth of 30')	13-AUG-14	3	It is what it is	If you want to protect your cameras.  and take pictures with a whole lot of learning then this s a great choice. This product is a frustrating device that you will never love but you will love for the protection it gives to your $1000 camera. It does what it does and gave me the courage to use it in underwater conditions. There is nothing wrong with product. It does what it says. There are all kinds of problems making them happen but if you are patient your can make them happen. This is a protection device and love it for that.
Kodak EasyShare M420 10MP 4x Optical Zoom (RED)	30-JUL-14	4	Hubby loves it	My husband loves it. This camera replaces his old identical one which he broke and he's happy not to have to learn a new camera function.
Vivitar Freelance 3-in-1 Digital Camera - Red	16-JUL-14	1	garbage, even at this price	Got this at the drug store for my daughter to take to sleepover camp. On reading the instructions (after buying it) we learned that all of the photos get erased if the batteries run down OR if the batteries are removed and changed. My daughter was so afraid of the batteries running out she refused to turn it on. We later learned that we had accidentally tossed the driver CD (apparently hidden inside the packaging) and that it doesn't work with a Mac anyway.  rendering it basically garbage x3.
Casio EX-G1	22-JUL-14	1	I am pissed because it don't work period I wasted money to buy a item that don't even turn ...	I am pissed because it don't work period I wasted money to buy a item that don't even turn on.  I won't but anything from Amazon again
Sony Cyber-shot DSC-H55 14.1MP Digital Camera with 10x Wide Angle Optical Zoom with SteadyShot Image Stabilization and 3.0 inch LCD (Silver)	13-AUG-14	5	Five Stars	Great camera! Do not regret I bought it!
Casio Exilim G Ex-g1 Digital Camera Ex-g1 Red Ex-g1 Rd	06-AUG-14	2	NOT waterproof as advertised!	Advertised as "waterproof to 3 meters/10 feet".  I understand keeping proper expectations, but this wasn't listed as "splash resistant"  it is claimed to be waterPROOF (this is actually engraved on the side of the camera).. The first two times I got this wet it was fine, the third time it was a goner.  I never got it more than 2 feet under the water.  When it did fail it was obvious water had permeated the device, with fog and water droplets forming inside the lens, the led light, and the xenon flash housings.. We bought this specifically for use in and around water and have been let down due to false advertising.
Olympus SP-800UZ 14MP Digital Camera with 30x Wide Angle Dual Image Stabilized Zoom and 3.0 inch LCD	05-AUG-14	4	It IS what they say it is...a pretty good picture taker	I got this camera a few days ago from my local pawn shop. I didn't do any research on it b4 the purchased it because it was an Olympus AND it has the huge 30x zoom. With the price tag of $100 how could I go wrong?.  Well. shooting video leaves a lot to be desired because you can't zoom in or out while you're filming. It does take a little more than moment to focus up AND, the pics could be a little crisper, I guess. But for this price point, I have to give it a 4 star out of 5 simply because of the video shortcomings. Overall, it's a great camera for me. it serves my needs because I don't do this for a living. I'd buy it again.    P.S. I read in one of the reviews that someone couldn't get a pic of the hummingbirds. I have some  here from my front yard I want y'all to see (If they allow that sort of thing here). Hope this link works:      
Kodak EasyShare M580 14 MP Digital Camera with 8x Wide Angle Optical Zoom and 3.0-Inch LCD (Pink)	13-AUG-14	5	Nice price   Nice Pictures	Great job for the price. I get nice pictures.
Kodak Easyshare M580 14 MP Digital Camera with 8x Wide Angle Optical Zoom and 3.0-Inch LCD (Blue)	11-AUG-14	5	Loved it while it worked which was for a couple ...	Loved it while it worked which was for a couple years, but then something quit working and I can't find a place to fix it since they say it's outdated.
Kodak Easyshare M550 12 MP Digital Camera with 5x Wide Angle Optical Zoom and 2.7-Inch LCD (Blue)	19-JUL-14	2	Quality control could be better	I bought this to replace one just like it that failed.  This one did as well.  Ugh.   Quality control could be better.  But, almost everyone just uses the camera built in to their smartphones these days, so I suppose this is redundant.
Kodak Easyshare M550 12 MP Digital Camera with 5x Wide Angle Optical Zoom and 2.7-Inch LCD (Blue)	10-AUG-14	5	Five Stars	It takes great pictures and it is easy to operate. Love it
Kodak Easyshare Z981 14 MP Digital Camera with Schneider-Kreuznach Variogon 26xWide Angle Optical Image Stabilized Zoom Lens and 3.0-Inch LCD Sreen	15-JUL-14	3	junk	Save your money and get a dsr. This was cool for a week
Kodak Easyshare Z981 14 MP Digital Camera with Schneider-Kreuznach Variogon 26xWide Angle Optical Image Stabilized Zoom Lens and 3.0-Inch LCD Sreen	24-JUL-14	5	The camera was fantastic for a beginner	The camera was fantastic for a beginner, packaged with care, came with no visible damages and works well.
Kodak Easyshare Z981 14 MP Digital Camera with Schneider-Kreuznach Variogon 26xWide Angle Optical Image Stabilized Zoom Lens and 3.0-Inch LCD Sreen	24-JUL-14	5	Five Stars	Best camera in price range reliable and durable
Sony Cyber-shot DSC-HX5V 10.2 MP CMOS 10x Wide-Angle Zoom Digital Camera with Optical Steady Shot Image Stabilization and 3.0 Inch LCD	11-AUG-14	4	Good	Very good camera. Only complain is it doesn't shoot clear in daylight. Night is great.
Canon PowerShot A490 10.0 MP Digital Camera with 3.3x Optical Zoom and 2.5-Inch LCD	20-JUL-14	5	Five Stars	Good item, Thank you.
Canon PowerShot A490 10.0 MP Digital Camera with 3.3x Optical Zoom and 2.5-Inch LCD	04-AUG-14	2	Very slow in between clicks Shutter speed outdated Annoying Antiquated camera	Very slow in between clicks. Shutter speed outdated. Annoying. Antiquated camera
Sony Cyber-shot DSC-H55 14.1MP Digital Camera with 10x Wide Angle Optical Zoom with SteadyShot Image Stabilization and 3.0 inch LCD (Black)	22-JUL-14	1	One Star	color is way off and the flanges stick
Sony Cyber-shot DSC-H55 14.1MP Digital Camera with 10x Wide Angle Optical Zoom with SteadyShot Image Stabilization and 3.0 inch LCD (Black)	02-AUG-14	5	Five Stars	Great product,,. The panorama photos are awesome !
Nikon Coolpix P100 10 MP Digital Camera with 26x Optical Vibration Reduction (VR) Zoom and 3-Inch LCD (Black)	06-AUG-14	5	Five Stars	I am pleased with both the service and the product.
Fujifilm FinePix S1800 12.2 MP Digital Camera with 18x Wide Angle Optical Dual Image Stabilized Zoom and 3-Inch LCD	08-AUG-14	5	Good buy.	Does everything an expensive camera does.
Panasonic Lumix DMC-FH20 14.1 MP Digital Camera with 8x Optical Image Stabilized Zoom and 2.7-Inch LCD (Red)	21-JUL-14	5	a different model and I liked it so much I bought this on for him	I bought this for my grandson. I have the same camera,a different model and I liked it so much I bought this on for him. He is thrilled with it. He must have taken a trillion pictures with it.
Panasonic Lumix DMC-ZS7 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black	07-AUG-14	2	Takes great pictures when it works but it doesn't always work	Takes great pictures when it works but it doesn't always work.  Sometimes it doesn't focus. The zoom is way slow on the video setting and the mist annoying thin is it doesn't have an automatic flash.  I would not buy it again.
Panasonic Lumix DMC-FH20 14.1 MP Digital Camera with 8x Optical Image Stabilized Zoom and 2.7-Inch LCD (Violet)	20-JUL-14	4	Four Stars	I'm very happy with this nice, smaller sized camera.
Panasonic Lumix DMC-FP1 12.1 MP Digital Camera with 4x Optical Image Stabilized Zoom and 2.7-Inch LCD (Black)	08-AUG-14	5	Love this camera so much	Love this camera so much, when the one I had fell and broke, I had to replace it.. No other in this price range or quality beats it.
Panasonic Lumix DMC-TS2 14.1 MP Waterproof Digital Camera with 4.6x Optical Image Stabilized Zoom with 2.7-Inch LCD (Orange)	06-AUG-14	1	One Star	Did not like this camera at all.  It is in some drawer around here some place. 
Panasonic Lumix DMC-ZS5 12.1 MP Digital Camera with 12x Optical Image Stabilized Zoom with 2.7-Inch LCD (Black)	21-JUL-14	5	I love this camera	I'm in real estate and have to take a lot of interior shots and needed a camera with a fairly wide angle lens. I love this camera. I always get compliments on my pictures. It's easy to operate and takes great video with sound too. Really compact so it's no problem taking it where ever I go. The 12X zoom is great in the outdoors.
