Product	Date_Posted	Star_Rating	Title	Review_Text
Lord John and the Private Matter: A Novel (Lord John Grey Book 1)	07-AUG-14	3	Hard to follow	I love the Outlander series, which is why I chose this book. The style was different in this book.  Required rereading paragraphs to pull it together.
Lord John and the Private Matter: A Novel (Lord John Grey Book 1)	08-AUG-14	5	As always Diane's book have so many twists and turns ...	As always Diane's book have so many twists and turns;this book was also quite a ride. I had intended to read it slowly, however I found myself picking it up time after time.
Shadowsinger: The Final Novel of The Spellsong Cycle	20-JUL-14	5	I like all of of the author's work	I like all of of the author's work, but feel since the price change went into effect that it is overpriced
Shadowsinger: The Final Novel of The Spellsong Cycle	26-JUL-14	3	A good read but then Modessitt always is.	A good read but then Modessitt always is.
To Ride Pegasus (The Talents Saga Book 1)	22-JUL-14	5	Another great written by a great!!!	Anne McCaffrey always entertains.  You can count on her to provide an enjoyable and believable science fiction work.  TO RIDE PEGASUS is such a book.  If you are new to science fiction, this is a great place to start.
To Ride Pegasus (The Talents Saga Book 1)	24-JUL-14	5	Five Stars	Opens your mind to possibilities.
To Ride Pegasus (The Talents Saga Book 1)	06-AUG-14	5	This is How it Started?!!?	Is it all just a story. or could it be real? This book is a fascinating entry into the world of extra-sensory gifts. It lays the groundwork for ALL of the books in the 'Talent Saga', as well as the books in 'The Rowan' and the books that follow it. The book is so well written that you can get lost in its world. It leaves you hungry for more, and more. and even more!!
To Ride Pegasus (The Talents Saga Book 1)	12-AUG-14	5	If only...	Ms. McCaffrey creates world's in a way that makes you believe in them and in some cases wish you could live there. This could be a possibility for our own future and wouldn't it be wonderful.
Evening's Empire	23-JUL-14	5	Extremely beautiful and clear writing	Extremely beautiful and clear writing, and a very entrancing plot. I loved the small town interactions. However, I was disappointed in not getting to see the opera in this book, and can only hope to see it in a sequel.
Indomitable: A Short Novel from the Legends II Collection (Shannara)	18-JUL-14	4	Four Stars	Terry Brooks never disappoints!
Indomitable: A Short Novel from the Legends II Collection (Shannara)	25-JUL-14	5	Nice little story	nice little story to show jair being a man and his own quest not tied to his sister and a discovery of his magic in a new way.
Indomitable: A Short Novel from the Legends II Collection (Shannara)	01-AUG-14	5	Another great story from Terry Brooks.	I just love his story-telling. The extra insight you get in this short story to the characters from the main story line is good.
Dragon's Kin (Pern Book 4)	01-AUG-14	5	Five Stars	Nice to learn more about the watch wheres.
Dragon's Kin (Pern Book 4)	11-AUG-14	5	RAH, a Peek Behind the Curtain	Did you ever wonder where a science fiction get their inspiration from or how autobiographical their works are? You may find some answers here. Many questions answered and many questions raised. The author's primary sources are no more. We can all be grateful for what we have. I am sad the book left so much out.
The Coming of Conan the Cimmerian	08-AUG-14	5	Five Stars	great to see the original versions on the conan stories
The Mystery of Ireta: Dinosaur Planet & Dinosaur Planet Survivors	18-JUL-14	5	Most favorite author	One of my most favorite authors.  Trying to get all of her books in digital form instead of taking up cabinet space.
Mad Ship (Liveship Traders Trilogy)	08-AUG-14	3	Of sails and men	Overall, this is a good continuation from the first installment of the trilogy. Malta's character fully blossomed on this book along with that of Wintrow. All culminates with Tintiglia's liberation from its captivity. The story flows smoothly and the interest augments as the story develops. We'll see what the final installment brings forth. 
Mad Ship (Liveship Traders Trilogy)	13-AUG-14	5	It's a fun read!	This is the second book in the Liveship Traders Trilogy and is a very engaging story about, among other things, a young woman who goes to sea to gain what she needs to reclaim what she believes is her rightful inheritance. Other subplots involve the pirate who would be king of all pirates, the boy who is taken from his life in a monastery and forced into the harsh life of a sailor, the woman who has been charged with managing her family wealth only to see it slowly slip from her, the spunky granddaughter who is determined to be seen as a woman despite being thirteen, and the culture of Bingtown, liveships and sea serpents. And if you want to know what these are, read the book. It's a fun read!
Ship of Destiny (Liveship Traders Trilogy)	02-AUG-14	5	The best trilogy in the Realm Of The Elderlings series yet	The best trilogy in the Realm Of The Elderlings series yet.  Ship of Destiny contained a powerful conclusion to the trilogy.
The Dark Tower V (Wolves of the Calla)	21-JUL-14	5	Keep them guessing.	As always very engrossing. Love the way he intertwined other stories throughout the series. Stephen King is a true master!!!
The Dark Tower V (Wolves of the Calla)	24-JUL-14	2	I hope the next in the series (Song of Susannah) is a better read.	I started to call and ask for another book.  I hope the next in the series (Song of Susannah) is a better read.
The Dark Tower V (Wolves of the Calla)	26-JUL-14	5	Two thumbs up for this book!	Did not want to put it down. I am starting the last book in the series today. Not looking forward to ending this great adventure!
The Dark Tower V (Wolves of the Calla)	28-JUL-14	5	King at his best	Yet another favorite of mine in the GUNSLINGER series, this one takes us to a town plagued every twenty years of so by a band of wolves on horseback who come to steal one of every two children born since their last visit. The children are returned weeks later. with their minds gone, "ruined", as the folken of Calla Bryn Sturgis say.  Here, we also meet Father Callahan--remember him?  the priest from SALEM'S LOT. What's he doing in a small town in MidWorld. and how did he get there?  Read and find out!
The Dark Tower V (Wolves of the Calla)	02-AUG-14	5	I love Stephen King novels.	My favorite of the Dark Tower series.  Have read it multiple times.
The Dark Tower V (Wolves of the Calla)	02-AUG-14	5	Five Stars	Roland's Ka-tet just keeps getting more compelling with each book!
The Dark Tower V (Wolves of the Calla)	04-AUG-14	4	I've read it before many years ago but it was ...	I've read it before many years ago but it was worth rereadingi it and relishing in the story telling abilities of Stephen King. It sure leaves with a cliffhanger. Luckily I had already purchased Book VI!!  If this is your firstt time reading the Dark Tower series I envy you.
The Dark Tower V (Wolves of the Calla)	04-AUG-14	4	Great read, lots of Easter Eggs	You have to read the books in order.  Do not skip ahead, that is crucial.  King has woven a wonderful story about infinite possibilities, inter-changing fact and fiction seamlessly in the series.  Thus book defines the main characters, introduces new players and keeps the reader involved, wanting to know more.  Nice tribute to JK Rowling as well.  The Dark Tower oily s not "traditional" King, but it is the best of King.  Well done!
